date,team,team_opp,home,won,fg,fga,fg_pct,fg3,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,plus_minus,total,fg_opp,fga_opp,fg_pct_opp,pts_opp,total_opp,season
2025-03-16,MIA,LAL,1,1,49,79,0.48,14,0.43,22,19,8,28,38,22,8,5,12,18,112,9,119,33,95,0.44,110,96,2025
2025-03-17,CHI,GSW,1,1,50,83,0.4,20,0.31,13,17,6,33,31,29,3,2,13,22,99,-6,109,50,77,0.41,97,123,2025
2025-03-17,GSW,CHI,1,1,50,87,0.49,5,0.33,14,24,9,34,36,16,10,3,16,23,121,-10,101,47,100,0.45,117,129,2025
2025-03-17,PHI,MIA,1,0,38,86,0.43,7,0.44,17,29,12,24,49,29,4,3,14,20,106,-6,125,45,92,0.43,114,103,2025
2025-03-17,MIA,PHI,1,0,45,87,0.53,9,0.33,14,23,11,22,42,19,8,2,10,18,114,-7,94,40,73,0.43,127,125,2025
2025-03-17,DAL,MIL,1,1,44,98,0.42,20,0.37,14,21,9,35,32,30,4,6,17,16,128,-3,106,31,83,0.43,112,118,2025
2025-03-17,MIL,DAL,1,0,30,98,0.5,10,0.34,17,25,12,31,43,27,9,6,12,15,92,10,129,47,77,0.48,96,105,2025
2025-03-17,BKN,NYK,1,1,35,71,0.42,18,0.43,10,17,12,30,41,18,4,7,11,24,113,-10,96,46,99,0.53,94,109,2025
2025-03-17,NYK,BKN,1,0,47,73,0.45,12,0.32,20,22,14,21,37,21,9,4,11,18,94,0,129,37,82,0.5,126,117,2025
2025-03-17,LAL,BOS,1,1,43,75,0.41,18,0.31,15,17,6,34,48,29,4,6,18,17,123,1,116,49,93,0.53,112,130,2025
2025-03-17,BOS,LAL,1,0,41,71,0.46,16,0.3,12,26,14,24,31,29,4,3,16,16,99,8,113,48,89,0.44,99,129,2025
2025-03-18,GSW,MIL,1,0,49,89,0.46,16,0.33,17,16,5,33,31,27,5,4,8,16,114,-3,105,43,83,0.47,126,90,2025
2025-03-18,MIL,GSW,1,1,30,73,0.42,14,0.43,11,20,10,21,35,24,4,7,8,17,128,-3,100,33,72,0.48,104,115,2025
2025-03-18,LAL,NYK,1,1,30,70,0.51,5,0.3,15,28,10,25,37,17,9,7,10,20,117,-8,114,36,94,0.46,101,90,2025
2025-03-18,NYK,LAL,1,1,33,74,0.43,15,0.39,16,29,15,24,34,25,5,6,16,22,110,-1,124,39,96,0.49,99,105,2025
2025-03-18,CHI,PHI,1,0,44,73,0.49,20,0.32,16,17,13,31,49,19,6,3,9,24,108,6,90,49,74,0.47,119,112,2025
2025-03-18,PHI,CHI,1,0,36,76,0.41,9,0.38,10,26,14,22,40,23,3,7,14,22,95,0,102,34,70,0.49,102,112,2025
2025-03-18,MIA,BOS,1,0,45,87,0.54,8,0.38,21,25,13,20,32,15,10,4,11,18,98,1,120,50,75,0.43,129,113,2025
2025-03-18,BOS,MIA,1,0,41,89,0.55,16,0.34,20,20,5,32,36,27,3,8,16,24,108,1,103,32,88,0.44,125,117,2025
2025-03-18,BKN,DAL,1,0,43,99,0.42,16,0.45,17,27,6,25,37,16,10,4,14,21,96,-8,125,31,72,0.52,127,113,2025
2025-03-18,DAL,BKN,1,1,32,87,0.41,8,0.44,18,21,15,31,45,20,7,7,10,23,114,-7,94,43,84,0.44,113,109,2025
2025-03-19,DAL,LAL,1,0,40,92,0.46,14,0.44,19,27,15,30,41,16,4,3,13,18,93,10,110,48,86,0.49,115,104,2025
2025-03-19,LAL,DAL,1,0,43,90,0.45,9,0.37,17,26,8,30,44,26,7,3,17,15,121,-6,111,44,81,0.55,124,130,2025
2025-03-19,PHI,CHI,1,1,44,76,0.53,5,0.42,15,28,13,22,46,28,7,5,12,23,117,-5,121,30,74,0.44,108,96,2025
2025-03-19,CHI,PHI,1,0,41,75,0.52,19,0.32,23,16,5,25,48,22,7,2,16,21,112,2,123,33,100,0.43,124,98,2025
2025-03-19,BOS,MIL,1,1,30,72,0.4,19,0.4,22,30,9,33,35,25,6,8,17,17,118,-2,119,32,91,0.41,101,102,2025
2025-03-19,MIL,BOS,1,0,38,99,0.54,18,0.45,22,23,15,30,50,15,9,5,17,23,118,0,111,44,95,0.48,119,108,2025
2025-03-19,BKN,GSW,1,1,31,89,0.54,10,0.43,16,25,5,25,39,18,9,7,17,16,103,-6,94,37,74,0.54,91,98,2025
2025-03-19,GSW,BKN,1,0,40,99,0.42,10,0.37,14,22,7,31,42,30,10,8,14,25,116,5,116,32,79,0.47,116,97,2025
2025-03-19,NYK,MIA,1,1,38,97,0.52,8,0.4,11,26,5,35,37,30,8,3,8,20,116,-10,123,31,86,0.53,103,118,2025
2025-03-19,MIA,NYK,1,0,43,72,0.51,14,0.3,18,28,9,29,49,15,10,3,14,16,111,9,93,36,95,0.47,120,107,2025
2025-03-20,DAL,CHI,1,0,44,72,0.55,11,0.34,25,26,8,27,44,22,4,4,8,15,120,-2,117,42,84,0.5,122,98,2025
2025-03-20,CHI,DAL,1,0,38,87,0.5,5,0.43,23,19,8,22,32,28,6,8,18,19,91,-4,108,48,88,0.43,114,107,2025
2025-03-20,PHI,MIA,1,1,33,86,0.53,9,0.36,10,20,11,35,36,16,3,8,16,18,127,6,95,32,89,0.47,114,119,2025
2025-03-20,MIA,PHI,1,0,34,75,0.49,11,0.39,16,16,12,23,40,28,5,3,17,24,91,3,93,46,95,0.47,93,109,2025
2025-03-20,GSW,MIL,1,0,39,70,0.5,10,0.39,15,27,12,23,43,22,5,5,8,23,129,1,101,42,87,0.49,130,96,2025
2025-03-20,MIL,GSW,1,0,45,95,0.49,20,0.35,25,22,14,22,31,26,5,8,18,16,96,-8,104,40,87,0.55,114,107,2025
2025-03-20,LAL,NYK,1,0,34,98,0.47,10,0.34,13,23,10,26,49,30,10,8,14,22,93,2,127,44,78,0.46,115,113,2025
2025-03-20,NYK,LAL,1,1,48,90,0.55,12,0.34,13,25,5,22,32,19,3,5,17,18,129,4,106,33,88,0.53,113,107,2025
2025-03-20,BKN,BOS,1,1,32,73,0.48,7,0.35,23,25,11,21,46,30,9,8,16,18,120,-8,107,42,92,0.43,95,129,2025
2025-03-20,BOS,BKN,1,0,44,85,0.55,6,0.39,23,23,12,22,48,28,4,5,11,21,99,10,102,41,84,0.41,109,102,2025
2025-03-21,LAL,MIL,1,0,48,74,0.46,6,0.31,23,27,14,20,38,25,6,3,10,21,92,8,124,47,90,0.45,103,106,2025
2025-03-21,MIL,LAL,1,1,46,93,0.54,16,0.4,24,30,7,32,31,26,8,8,18,23,121,10,115,32,95,0.51,107,128,2025
2025-03-21,BOS,NYK,1,1,32,92,0.46,9,0.3,20,26,6,30,43,27,3,6,9,19,127,3,126,35,84,0.51,99,107,2025
2025-03-21,NYK,BOS,1,1,41,93,0.45,7,0.31,15,28,11,23,50,18,9,2,16,24,129,-3,91,42,91,0.52,111,116,2025
2025-03-21,BKN,PHI,1,0,30,84,0.54,18,0.36,20,20,9,34,33,27,4,6,17,22,116,1,122,41,86,0.53,116,119,2025
2025-03-21,PHI,BKN,1,0,32,70,0.49,11,0.34,18,26,11,28,47,23,8,8,11,19,90,-3,111,31,90,0.54,99,112,2025
2025-03-21,MIA,DAL,1,1,36,89,0.47,8,0.33,11,30,10,32,50,30,10,3,18,16,127,0,121,41,75,0.48,103,129,2025
2025-03-21,DAL,MIA,1,1,49,87,0.44,13,0.32,13,15,10,33,38,22,4,8,11,21,114,4,111,48,70,0.51,91,95,2025
2025-03-21,GSW,CHI,1,0,45,91,0.52,20,0.44,14,28,6,29,48,23,5,6,15,25,90,1,127,44,94,0.45,109,121,2025
2025-03-21,CHI,GSW,1,1,36,96,0.43,11,0.43,22,21,6,20,46,25,7,2,12,16,122,-9,129,46,93,0.5,114,108,2025
2025-03-22,NYK,MIA,1,1,31,71,0.48,17,0.32,22,18,5,32,39,22,8,7,16,21,100,-3,104,35,79,0.54,97,102,2025
2025-03-22,MIA,NYK,1,0,40,78,0.53,20,0.34,17,29,14,26,44,23,3,2,17,25,104,-1,115,44,82,0.49,108,100,2025
2025-03-22,CHI,BKN,1,1,49,87,0.46,18,0.36,22,15,8,33,44,24,10,3,13,23,116,2,128,42,78,0.43,100,110,2025
2025-03-22,BKN,CHI,1,0,31,78,0.47,16,0.44,16,21,13,28,43,16,4,6,16,15,98,5,116,41,92,0.41,111,128,2025
2025-03-22,DAL,LAL,1,0,49,91,0.46,10,0.44,12,23,7,27,38,25,7,4,8,15,108,-2,106,46,71,0.4,109,99,2025
2025-03-22,LAL,DAL,1,0,30,86,0.43,7,0.37,20,23,13,23,42,18,9,8,18,23,112,-8,104,47,99,0.44,118,109,2025
2025-03-22,BOS,GSW,1,0,50,76,0.41,16,0.38,24,17,10,34,39,27,4,7,11,18,95,9,129,36,95,0.52,111,98,2025
2025-03-22,GSW,BOS,1,0,34,97,0.51,14,0.39,13,22,8,21,32,28,5,4,13,16,96,4,94,48,98,0.49,111,105,2025
2025-03-22,PHI,MIL,1,0,35,86,0.46,20,0.38,22,27,9,31,31,28,4,5,14,25,101,3,98,38,85,0.42,130,121,2025
2025-03-22,MIL,PHI,1,0,37,74,0.53,14,0.38,11,18,12,27,46,22,7,7,14,17,98,3,114,45,96,0.4,110,90,2025
2025-03-23,MIL,BOS,1,1,42,84,0.49,15,0.38,25,15,13,21,44,22,7,2,10,17,125,8,92,36,76,0.55,107,92,2025
2025-03-23,BOS,MIL,1,1,31,72,0.48,15,0.42,22,21,5,33,45,27,3,4,16,19,114,-5,113,45,74,0.4,90,125,2025
2025-03-23,GSW,LAL,1,0,43,77,0.41,19,0.33,23,28,9,35,31,24,10,6,16,24,115,-10,102,45,94,0.46,118,103,2025
2025-03-23,LAL,GSW,1,0,31,81,0.49,17,0.32,14,15,5,20,32,30,10,7,13,23,118,3,102,40,85,0.43,119,90,2025
2025-03-23,BKN,CHI,1,1,39,91,0.43,20,0.36,13,21,11,21,35,26,10,3,14,20,115,1,120,35,74,0.52,106,113,2025
2025-03-23,CHI,BKN,1,1,37,81,0.44,8,0.43,17,28,13,29,34,26,4,2,10,22,114,2,127,46,99,0.52,104,104,2025
2025-03-23,DAL,NYK,1,0,45,90,0.42,13,0.34,24,18,9,25,39,24,9,8,12,18,100,8,127,42,83,0.52,108,126,2025
2025-03-23,NYK,DAL,1,1,40,77,0.52,15,0.32,11,18,6,22,31,24,7,2,14,24,123,-8,125,38,86,0.46,107,110,2025
2025-03-23,MIA,PHI,1,1,41,84,0.46,17,0.44,24,26,13,31,44,19,9,6,18,19,101,2,127,50,93,0.48,95,104,2025
2025-03-23,PHI,MIA,1,0,40,98,0.48,5,0.35,25,24,8,20,34,16,9,8,18,21,99,-2,126,44,78,0.53,104,96,2025
2025-03-24,CHI,MIA,1,0,42,92,0.46,10,0.34,11,28,6,22,44,23,10,4,13,22,116,2,91,48,81,0.41,119,124,2025
2025-03-24,MIA,CHI,1,0,35,73,0.4,12,0.4,21,18,13,22,48,25,5,8,9,25,118,-6,101,35,93,0.47,130,92,2025
2025-03-24,BKN,DAL,1,1,50,74,0.48,19,0.42,24,16,8,25,42,24,3,3,10,19,128,1,96,49,72,0.49,90,117,2025
2025-03-24,DAL,BKN,1,0,44,89,0.43,14,0.37,24,28,14,25,31,16,10,6,10,15,91,10,128,30,79,0.51,92,129,2025
2025-03-24,GSW,NYK,1,1,38,71,0.54,5,0.35,12,19,10,31,46,28,6,5,11,24,121,7,120,35,73,0.44,116,120,2025
2025-03-24,NYK,GSW,1,0,41,100,0.55,19,0.3,22,23,11,28,40,16,8,7,18,25,101,0,124,30,94,0.44,122,101,2025
2025-03-24,PHI,LAL,1,1,40,96,0.41,14,0.34,24,20,9,24,47,19,10,3,12,18,122,-10,124,49,95,0.48,114,91,2025
2025-03-24,LAL,PHI,1,1,41,76,0.55,11,0.34,17,17,13,29,41,27,5,2,14,16,100,6,103,50,94,0.43,94,129,2025
2025-03-24,BOS,MIL,1,0,41,77,0.46,6,0.33,24,26,12,26,31,25,10,6,16,18,125,-9,94,40,84,0.44,128,108,2025
2025-03-24,MIL,BOS,1,1,33,97,0.45,10,0.38,19,22,11,25,34,24,5,5,8,20,98,-8,110,46,86,0.41,91,114,2025
2025-03-25,NYK,MIA,1,1,30,86,0.42,19,0.3,17,30,6,23,34,20,5,4,14,21,110,4,120,31,100,0.49,108,100,2025
2025-03-25,MIA,NYK,1,0,30,83,0.47,9,0.44,14,23,8,31,37,16,6,3,13,24,102,-5,93,49,78,0.44,109,101,2025
2025-03-25,MIL,BOS,1,0,47,79,0.53,8,0.39,20,28,14,25,38,18,6,7,16,25,92,9,118,36,100,0.47,122,92,2025
2025-03-25,BOS,MIL,1,1,35,92,0.45,16,0.38,23,25,5,30,31,21,3,3,14,19,102,5,118,32,86,0.43,92,111,2025
2025-03-25,GSW,LAL,1,1,49,72,0.46,16,0.38,25,18,7,28,42,25,5,6,18,23,112,-7,95,31,94,0.48,96,93,2025
2025-03-25,LAL,GSW,1,1,36,86,0.42,6,0.39,22,23,7,26,39,20,7,7,12,20,100,7,125,40,96,0.51,93,120,2025
2025-03-25,PHI,CHI,1,0,32,100,0.4,14,0.44,10,25,8,32,48,18,6,3,10,18,122,-1,100,33,97,0.49,123,106,2025
2025-03-25,CHI,PHI,1,1,41,72,0.48,7,0.34,17,19,7,35,33,29,7,5,18,16,113,4,117,37,95,0.49,102,101,2025
2025-03-25,BKN,DAL,1,1,36,83,0.47,7,0.38,14,16,9,34,47,17,8,4,17,16,116,-2,96,46,99,0.43,114,126,2025
2025-03-25,DAL,BKN,1,1,46,81,0.47,5,0.34,23,29,13,21,41,23,7,6,17,25,126,-6,99,39,99,0.41,91,90,2025
2025-03-26,BOS,CHI,1,0,42,94,0.4,7,0.37,22,23,13,24,42,19,10,5,9,18,115,2,121,46,74,0.51,128,119,2025
2025-03-26,CHI,BOS,1,1,37,92,0.43,9,0.34,18,24,6,35,37,30,8,3,18,20,122,-1,128,34,92,0.52,120,126,2025
2025-03-26,NYK,DAL,1,0,40,75,0.44,18,0.31,23,19,14,27,30,15,3,3,18,16,92,-2,90,44,72,0.55,92,125,2025
2025-03-26,DAL,NYK,1,1,39,90,0.47,8,0.34,13,26,8,29,31,15,7,6,16,19,105,7,92,39,73,0.46,104,100,2025
2025-03-26,LAL,BKN,1,1,37,79,0.51,8,0.43,25,28,9,31,41,24,5,2,9,22,128,-9,123,41,73,0.44,106,122,2025
2025-03-26,BKN,LAL,1,0,43,95,0.55,10,0.4,13,15,12,35,31,20,9,6,11,16,90,8,95,40,83,0.53,96,107,2025
2025-03-26,MIA,GSW,1,0,33,84,0.46,13,0.33,23,22,11,33,33,20,8,6,13,17,117,4,127,43,82,0.54,127,121,2025
2025-03-26,GSW,MIA,1,0,33,84,0.47,8,0.34,12,15,7,22,36,27,7,8,9,15,105,-8,118,39,89,0.41,114,119,2025
2025-03-26,MIL,PHI,1,1,38,80,0.5,13,0.43,23,16,8,23,31,24,8,8,18,18,96,-4,120,40,73,0.41,93,97,2025
2025-03-26,PHI,MIL,1,0,38,96,0.46,9,0.43,19,28,8,32,46,23,10,8,17,24,91,-4,104,37,97,0.45,127,104,2025
2025-03-27,MIL,GSW,1,0,44,88,0.55,13,0.35,14,17,5,28,39,28,3,6,18,18,125,-2,95,44,73,0.51,126,109,2025
2025-03-27,GSW,MIL,1,0,50,87,0.41,8,0.3,18,18,6,31,44,20,8,7,17,25,106,5,101,34,81,0.55,121,121,2025
2025-03-27,DAL,PHI,1,1,31,76,0.49,6,0.3,21,24,9,29,45,30,8,7,18,18,123,0,103,32,86,0.52,91,91,2025
2025-03-27,PHI,DAL,1,1,39,98,0.48,11,0.33,11,26,10,27,39,24,10,5,18,22,99,-7,124,41,70,0.5,96,104,2025
2025-03-27,CHI,BKN,1,0,32,89,0.42,7,0.31,11,30,12,25,33,16,3,3,9,25,105,9,124,31,71,0.42,114,129,2025
2025-03-27,BKN,CHI,1,0,32,74,0.48,9,0.45,12,19,13,25,37,30,3,4,17,24,99,1,98,44,88,0.5,102,122,2025
2025-03-27,BOS,NYK,1,1,49,75,0.46,20,0.34,14,16,12,27,41,28,4,6,17,15,112,6,108,49,91,0.52,109,105,2025
2025-03-27,NYK,BOS,1,0,47,99,0.5,18,0.4,23,29,13,23,30,30,5,2,17,15,91,0,120,40,75,0.44,105,105,2025
2025-03-27,MIA,LAL,1,1,38,72,0.55,20,0.44,16,26,12,22,31,30,5,4,18,19,129,-8,127,31,71,0.55,113,109,2025
2025-03-27,LAL,MIA,1,1,31,87,0.55,11,0.3,12,23,7,23,32,22,9,8,18,23,129,-4,111,47,74,0.51,127,110,2025
2025-03-28,MIL,MIA,1,1,38,71,0.48,16,0.33,12,22,8,30,31,20,10,2,11,17,108,-9,104,32,71,0.53,104,116,2025
2025-03-28,MIA,MIL,1,0,33,79,0.48,13,0.33,11,19,14,31,41,18,3,6,11,24,108,-5,100,45,89,0.52,114,115,2025
2025-03-28,BKN,GSW,1,0,32,77,0.42,10,0.38,14,15,8,35,31,25,6,3,17,23,99,5,92,39,76,0.46,122,115,2025
2025-03-28,GSW,BKN,1,1,47,87,0.47,9,0.32,11,20,15,26,35,23,7,6,10,24,96,7,121,31,84,0.41,92,95,2025
2025-03-28,CHI,DAL,1,1,34,91,0.45,20,0.32,12,25,5,32,31,19,10,5,18,24,130,-3,98,37,99,0.47,93,128,2025
2025-03-28,DAL,CHI,1,0,37,79,0.49,11,0.37,10,30,12,32,40,29,10,2,8,18,91,-5,106,30,91,0.46,120,114,2025
2025-03-28,BOS,PHI,1,0,47,99,0.53,6,0.3,12,28,10,22,48,20,3,7,16,25,108,9,93,43,91,0.48,120,115,2025
2025-03-28,PHI,BOS,1,0,34,99,0.43,7,0.41,23,30,10,27,34,30,3,6,10,15,94,9,122,35,71,0.4,100,108,2025
2025-03-28,NYK,LAL,1,1,45,84,0.52,12,0.31,20,20,12,31,50,25,3,6,8,15,103,-7,123,42,80,0.49,102,116,2025
2025-03-28,LAL,NYK,1,0,48,86,0.51,18,0.39,16,28,11,25,43,20,3,7,17,17,92,-10,90,36,84,0.54,126,118,2025
2025-03-29,CHI,MIA,1,0,39,98,0.46,18,0.36,25,22,7,33,45,20,6,8,18,15,92,-2,92,39,74,0.53,122,123,2025
2025-03-29,MIA,CHI,1,0,32,92,0.48,17,0.44,17,15,9,31,48,23,6,7,14,22,93,-6,98,43,76,0.44,108,97,2025
2025-03-29,GSW,LAL,1,1,40,85,0.47,15,0.3,17,27,12,31,46,22,6,7,17,17,125,-4,125,46,71,0.47,100,119,2025
2025-03-29,LAL,GSW,1,0,49,94,0.46,8,0.36,22,20,5,23,49,16,4,3,11,18,92,7,118,31,75,0.4,95,121,2025
2025-03-29,PHI,BKN,1,0,37,87,0.44,19,0.34,23,29,6,32,38,29,5,6,18,21,98,10,92,41,89,0.41,127,127,2025
2025-03-29,BKN,PHI,1,0,41,81,0.49,15,0.45,21,19,14,31,45,25,5,8,17,21,92,-4,102,49,99,0.4,102,119,2025
2025-03-29,BOS,NYK,1,1,44,84,0.5,5,0.39,19,27,10,30,49,29,10,3,15,16,100,-3,118,42,91,0.44,96,108,2025
2025-03-29,NYK,BOS,1,0,30,82,0.44,7,0.31,20,19,8,34,40,20,10,4,16,23,102,-1,124,41,78,0.47,107,119,2025
2025-03-29,DAL,MIL,1,0,37,76,0.52,16,0.43,18,20,14,22,38,28,4,3,8,15,97,-9,95,32,84,0.42,124,123,2025
2025-03-29,MIL,DAL,1,1,33,95,0.46,20,0.41,16,25,10,29,42,25,5,8,8,16,117,-8,96,38,79,0.49,112,107,2025
2025-03-30,BOS,CHI,1,0,42,85,0.51,14,0.35,25,26,9,31,35,29,6,8,10,24,111,-5,90,41,99,0.42,119,109,2025
2025-03-30,CHI,BOS,1,0,45,88,0.46,18,0.43,18,30,12,26,38,23,9,5,18,15,96,3,119,42,98,0.55,99,110,2025
2025-03-30,MIA,NYK,1,0,32,71,0.43,20,0.33,21,19,14,27,40,20,5,7,9,22,119,-1,121,35,90,0.53,125,96,2025
2025-03-30,NYK,MIA,1,1,39,99,0.55,17,0.36,24,20,10,20,30,17,4,7,12,17,105,8,101,30,70,0.5,93,114,2025
2025-03-30,GSW,BKN,1,0,49,79,0.4,15,0.41,22,19,10,34,38,15,5,6,9,24,90,-5,126,40,73,0.45,107,117,2025
2025-03-30,BKN,GSW,1,1,37,90,0.52,7,0.42,25,16,6,20,43,23,6,7,15,16,102,-3,92,31,79,0.5,100,104,2025
2025-03-30,DAL,MIL,1,0,41,91,0.47,9,0.33,17,27,9,28,31,23,10,8,15,18,91,4,116,37,76,0.41,112,122,2025
2025-03-30,MIL,DAL,1,0,33,78,0.42,9,0.34,18,26,10,29,46,17,3,8,12,22,101,7,96,40,85,0.52,109,127,2025
2025-03-30,LAL,PHI,1,0,48,88,0.43,20,0.39,21,25,10,27,47,21,10,8,10,24,126,-10,107,45,84,0.43,130,126,2025
2025-03-30,PHI,LAL,1,1,41,78,0.42,15,0.37,10,15,14,33,41,20,10,8,17,25,104,6,127,40,98,0.45,98,119,2025
2025-03-31,MIL,CHI,1,1,38,84,0.48,16,0.36,14,25,6,29,38,17,3,3,9,24,123,10,99,36,71,0.49,122,90,2025
2025-03-31,CHI,MIL,1,0,30,82,0.41,12,0.36,25,18,8,35,49,23,10,4,17,18,92,-5,119,44,75,0.5,102,123,2025
2025-03-31,GSW,NYK,1,0,41,71,0.48,7,0.38,20,17,7,26,43,18,5,8,13,23,97,-1,115,41,79,0.53,127,125,2025
2025-03-31,NYK,GSW,1,0,48,90,0.47,14,0.41,25,24,8,32,46,23,5,7,14,24,113,4,120,37,91,0.47,125,124,2025
2025-03-31,BOS,BKN,1,1,36,99,0.43,13,0.34,23,26,10,23,39,29,7,4,17,15,127,5,124,47,81,0.48,122,98,2025
2025-03-31,BKN,BOS,1,1,46,85,0.54,19,0.3,17,27,12,22,49,22,6,2,16,16,106,4,121,34,82,0.41,104,112,2025
2025-03-31,LAL,DAL,1,1,49,100,0.52,6,0.34,19,25,13,21,33,18,5,8,10,21,122,8,126,45,74,0.5,92,119,2025
2025-03-31,DAL,LAL,1,1,45,84,0.45,6,0.39,15,21,14,32,33,30,3,6,18,15,102,-3,106,32,85,0.46,90,111,2025
2025-03-31,MIA,PHI,1,0,43,94,0.4,20,0.41,20,27,8,27,49,24,9,2,18,23,114,-10,123,34,78,0.5,123,101,2025
2025-03-31,PHI,MIA,1,1,35,71,0.54,6,0.32,23,29,14,27,33,26,4,4,10,23,122,3,92,35,71,0.42,93,117,2025
2025-04-01,DAL,BOS,1,0,50,87,0.41,8,0.35,17,20,8,34,46,26,8,7,13,22,105,2,122,50,77,0.48,125,123,2025
2025-04-01,BOS,DAL,1,0,44,74,0.53,9,0.4,21,25,15,25,46,16,8,7,16,19,100,0,112,38,85,0.46,110,113,2025
2025-04-01,PHI,GSW,1,0,35,98,0.41,13,0.33,12,20,15,27,49,19,4,5,18,24,99,0,106,48,85,0.55,103,112,2025
2025-04-01,GSW,PHI,1,1,38,85,0.48,17,0.44,14,27,7,29,35,28,7,4,18,24,113,6,123,30,78,0.42,95,104,2025
2025-04-01,CHI,BKN,1,0,46,70,0.52,7,0.32,15,29,11,24,39,20,7,8,8,24,90,8,116,42,99,0.44,90,109,2025
2025-04-01,BKN,CHI,1,1,48,91,0.53,15,0.3,23,29,11,26,38,28,4,2,15,18,117,-2,94,37,72,0.44,91,120,2025
2025-04-01,LAL,MIL,1,1,42,81,0.43,10,0.4,14,28,15,32,43,22,9,6,12,21,122,7,123,34,90,0.48,108,92,2025
2025-04-01,MIL,LAL,1,0,37,86,0.53,10,0.38,23,28,12,26,39,18,10,4,9,15,107,5,110,34,72,0.41,110,113,2025
2025-04-01,NYK,MIA,1,0,42,80,0.43,9,0.41,14,16,11,34,40,27,8,2,17,22,108,-8,115,38,93,0.53,119,103,2025
2025-04-01,MIA,NYK,1,1,37,99,0.52,16,0.31,15,28,7,28,37,30,9,7,17,22,114,-1,127,43,87,0.45,113,114,2025
2025-04-02,DAL,BKN,1,0,35,76,0.45,17,0.33,23,23,14,24,41,21,4,2,16,21,91,-1,90,41,72,0.43,120,99,2025
2025-04-02,BKN,DAL,1,0,47,87,0.45,7,0.4,16,23,11,29,47,27,4,6,12,20,117,9,91,47,92,0.41,120,122,2025
2025-04-02,PHI,MIL,1,0,46,92,0.46,13,0.32,13,26,12,26,31,15,8,8,15,16,113,10,105,38,83,0.54,126,111,2025
2025-04-02,MIL,PHI,1,0,33,73,0.44,6,0.41,15,27,11,24,32,17,8,6,13,19,99,-10,122,36,82,0.45,124,105,2025
2025-04-02,CHI,GSW,1,0,50,78,0.47,16,0.38,18,24,13,30,34,24,5,6,18,16,90,9,110,47,72,0.5,128,118,2025
2025-04-02,GSW,CHI,1,1,48,100,0.45,12,0.44,24,28,8,25,45,28,6,7,8,20,119,-10,103,37,70,0.47,103,125,2025
2025-04-02,MIA,LAL,1,0,31,73,0.42,13,0.33,10,28,12,31,49,28,4,7,8,15,90,-8,95,50,88,0.41,103,129,2025
2025-04-02,LAL,MIA,1,0,44,97,0.51,8,0.34,18,28,5,30,49,18,4,6,8,24,95,0,94,40,96,0.51,99,115,2025
2025-04-02,BOS,NYK,1,0,47,93,0.54,13,0.39,25,18,9,30,39,21,6,6,15,21,99,9,126,38,81,0.52,129,129,2025
2025-04-02,NYK,BOS,1,0,33,88,0.53,7,0.34,18,26,12,23,50,16,4,7,12,15,91,-10,120,49,100,0.42,125,127,2025
2025-04-03,DAL,NYK,1,0,36,70,0.48,9,0.33,25,29,11,20,39,28,7,7,8,25,100,-9,125,43,93,0.45,124,127,2025
2025-04-03,NYK,DAL,1,0,39,92,0.53,19,0.33,15,19,7,35,49,17,5,5,16,24,104,9,101,48,98,0.41,112,124,2025
2025-04-03,MIA,LAL,1,1,50,72,0.5,15,0.36,17,23,5,33,50,29,4,4,12,20,93,7,120,40,70,0.48,91,110,2025
2025-04-03,LAL,MIA,1,1,46,98,0.43,8,0.39,23,27,10,26,30,20,3,4,9,21,109,3,112,34,88,0.46,92,129,2025
2025-04-03,BKN,GSW,1,1,49,97,0.44,12,0.38,14,17,8,30,33,24,7,8,13,16,108,-3,118,40,96,0.41,105,108,2025
2025-04-03,GSW,BKN,1,0,42,93,0.51,7,0.42,21,29,8,32,47,27,10,3,8,18,118,-3,100,47,81,0.54,122,91,2025
2025-04-03,BOS,MIL,1,0,47,81,0.55,17,0.42,25,16,13,33,30,15,3,4,17,25,116,-9,127,41,83,0.41,118,98,2025
2025-04-03,MIL,BOS,1,1,37,99,0.41,20,0.43,15,16,12,32,44,30,8,2,18,19,126,8,94,45,93,0.54,124,99,2025
2025-04-03,PHI,CHI,1,1,44,89,0.55,8,0.41,18,29,15,33,32,26,6,2,8,20,128,-7,120,42,76,0.49,104,105,2025
2025-04-03,CHI,PHI,1,0,35,72,0.53,10,0.39,11,27,12,32,45,27,10,4,13,24,99,6,130,48,88,0.49,107,110,2025
2025-04-04,MIA,DAL,1,0,44,79,0.49,7,0.36,13,26,13,35,36,25,9,2,12,21,106,6,92,44,80,0.53,125,100,2025
2025-04-04,DAL,MIA,1,1,40,87,0.48,10,0.35,13,20,12,22,33,15,6,7,15,19,97,0,98,50,87,0.53,91,90,2025
2025-04-04,MIL,LAL,1,0,34,98,0.43,14,0.33,14,20,9,33,45,17,6,3,14,25,99,-1,111,46,88,0.54,129,95,2025
2025-04-04,LAL,MIL,1,0,49,81,0.42,13,0.35,22,25,13,22,42,25,10,7,16,25,109,-1,104,37,89,0.44,119,113,2025
2025-04-04,BKN,PHI,1,0,46,74,0.43,19,0.42,22,28,9,27,34,26,7,3,9,24,114,-6,126,42,97,0.53,120,106,2025
